isolate_id	taxnode_id	species_sort	isolate_sort	species_name	isolate_type	isolate_names	_isolate_name	isolate_abbrevs	isolate_designation	genbank_accessions	refseq_accessions	genome_coverage	molecule	host_source	refseq_organism	refseq_taxids	update_change	update_prev_species	update_prev_taxnode_id	update_change_proposal	notes
1007278	202304284	5526	1	Tetraparvovirus ungulate4	E	ovine hokovirus 1	ovine hokovirus 1	OvPARV4	HKS01	JF504699	NC_038547	Coding-complete genome	ssDNA	vertebrates	NULL	1096142	same	Tetraparvovirus ungulate4	202204284	NULL	NULL
1007279	202314061	5527	1	Metalloincertoparvovirus decapod1	E	Penaeus monodon metallodensovirus	Penaeus monodon metallodensovirus	PmMDV	2014CDN	MK028683	NC_077018	Complete genome	ssDNA	invertebrates	NULL	NULL	same	Metalloincertoparvovirus decapod1	202214061	NULL	NULL
1007280	202314992	5528	1	Aberdnavirus waitai	E	Avonheates virus SG_61	Avonheates virus SG_61	AvVSG_61	NULL	OM154946	NC_077180	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Aberdnavirus waitai	202214992	NULL	NULL
1007281	202305746	5529	1	Diatodnavirus chaese	E	Chaetoceros setoensis DNA virus	Chaetoceros setoensis DNA virus	CsetDNAV	NULL	AB781089	NC_043432	Complete genome	ssDNA(+/-)	protists	NULL	1290581	same	Diatodnavirus chaese	202205746	NULL	NULL
1007282	202314995	5530	1	Keisodnavirus chaetenu	E	Chaetoceros tenuissimus DNA virus SS12-43V	Chaetoceros tenuissimus DNA virus SS12-43V	CtenDNAVSS12-43V	hv	LC379168	NC_077004	Complete genome	ssDNA(+/-)	protists	NULL	NULL	same	Keisodnavirus chaetenu	202214995	NULL	NULL
1007283	202305748	5531	1	Kieseladnavirus ampcren	E	Avon-Heathcote Estuary associated bacilladnavirus	Avon-Heathcote Estuary associated bacilladnavirus	AHEaBV	AHEaBavV1	KY405008	NC_033744	Complete genome	ssDNA(+/-)	invertebrates	NULL	1941437	same	Kieseladnavirus ampcren	202205748	NULL	NULL
1007284	202314994	5532	1	Kieseladnavirus karahue	E	Avonheates virus Gas_1078	Avonheates virus Gas_1078	AvVGas_10781	NULL	OM154940	NC_077175	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Kieseladnavirus karahue	202214994	NULL	NULL
1007285	202315004	5533	1	Kieseladnavirus katao	E	Avonheates virus SG_120	Avonheates virus SG_120	AvVSG_120	NULL	OM154947	NC_077181	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Kieseladnavirus katao	202215004	NULL	NULL
1007286	202314993	5534	1	Kieseladnavirus titiko	E	Avonheates virus SG_4_10	Avonheates virus SG_4_10	AvVSG_4_10	NULL	OM154942	NC_077176	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Kieseladnavirus titiko	202214993	NULL	NULL
1007287	202305751	5535	1	Protobacilladnavirus chaelor	E	Chaetoceros lorenzianus DNA virus	Chaetoceros lorenzianus DNA virus	ClorDNAV	1	AB553581	NC_015211	Complete genome	ssDNA(+/-)	protists	NULL	3052701	same	Protobacilladnavirus chaelor	202205751	NULL	NULL
1007288	202305750	5536	1	Protobacilladnavirus chaetoc	E	Chaetoceros sp. DNA virus 7	Chaetoceros sp. DNA virus 7	Csp07DNAV	NULL	AB844272	NC_023441	Complete genome	ssDNA(+/-)	protists	NULL	1382995	same	Protobacilladnavirus chaetoc	202205750	NULL	NULL
1007289	202305339	5537	1	Protobacilladnavirus chasesal	E	Chaetoceros salsugineum DNA virus 1	Chaetoceros salsugineum DNA virus 1	CsalDNAV	NULL	AB193315	NC_007193	Complete genome	ssDNA(+/-)	protists	NULL	3052703	same	Protobacilladnavirus chasesal	202205339	NULL	NULL
1007290	202305755	5538	1	Protobacilladnavirus hasleos	E	Amphibola crenata associated bacilladnavirus 2	Amphibola crenata associated bacilladnavirus 2	AcrBV2	GaBacV2	KY405007	NC_033741	Complete genome	ssDNA(+/-)	invertebrates	NULL	1941436	same	Protobacilladnavirus hasleos	202205755	NULL	NULL
1007291	202305754	5539	1	Protobacilladnavirus mudflat	E	Amphibola crenata associated bacilladnavirus 1	Amphibola crenata associated bacilladnavirus 1	AcrBV1	GaBacV1	KY405006	NC_033746	Complete genome	ssDNA(+/-)	invertebrates	NULL	1941435	same	Protobacilladnavirus mudflat	202205754	NULL	NULL
1007292	202314997	5540	1	Protobacilladnavirus redsnap	E	Bacilladnaviridae sp. isolate ctdc18	Bacilladnaviridae sp. isolate ctdc18	BacVctdc18	ctdc18	MH616678	NC_075287	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Protobacilladnavirus redsnap	202214997	NULL	NULL
1007293	202314996	5541	1	Protobacilladnavirus snap	E	Bacilladnaviridae sp. isolate ctia23	Bacilladnaviridae sp. isolate ctia23	BacVctia23	ctia23	MH617734	NC_075290	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Protobacilladnavirus snap	202214996	NULL	NULL
1007294	202305752	5542	1	Protobacilladnavirus tenuis	E	Chaetoceros tenuissimus DNA virus 1	Chaetoceros tenuissimus DNA virus 1	CtenDNAV1	6	AB597949	NC_014748	Complete genome	ssDNA(+/-)	protists	NULL	3052706	same	Protobacilladnavirus tenuis	202205752	NULL	NULL
1007295	202314998	5543	1	Puahadnavirus aber	E	Avonheates virus SG_19	Avonheates virus SG_19	AvVSG_19	NULL	OM154944	NC_077178	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Puahadnavirus aber	202214998	NULL	NULL
1007296	202315000	5544	1	Puahadnavirus inbhir	E	Avonheates virus SG_146	Avonheates virus SG_146	AvVSG_146	NULL	OM154948	NC_077182	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Puahadnavirus inbhir	202215000	NULL	NULL
1007297	202315001	5545	1	Puahadnavirus kaisui	E	Avonheates virus SG_479	Avonheates virus SG_479	AvVSG_479	NULL	OM154950	NC_077184	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Puahadnavirus kaisui	202215001	NULL	NULL
1007298	202315002	5546	1	Puahadnavirus takutai	E	Avonheates virus SG_28	Avonheates virus SG_28	AvVSG_28	NULL	OM154945	NC_077179	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Puahadnavirus takutai	202215002	NULL	NULL
1007299	202315003	5547	1	Seawadnavirus avonheat	E	Avonheates virus SG_924	Avonheates virus SG_924	AvVSG_924	NULL	OM154943	NC_077177	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Seawadnavirus avonheat	202215003	NULL	NULL
1007300	202314999	5548	1	Seawadnavirus gataifale	E	Avonheates virus SG_154	Avonheates virus SG_154	AvVSG_154	NULL	OM154949	NC_077183	Complete genome	ssDNA(+/-)	marine (S)	NULL	NULL	same	Seawadnavirus gataifale	202214999	NULL	NULL
1007301	202305753	5549	1	Seawadnavirus kuhtahan	E	Bacillariodnavirus LDMD-2013	Bacillariodnavirus LDMD-2013	LDMD-2013	NULL	KF133809	NC_025707	Complete genome	ssDNA(+/-)	marine (S)	NULL	1379694	same	Seawadnavirus kuhtahan	202205753	NULL	NULL
1007302	202302903	5551	1	Circovirus barbel	E	barbel circovirus	barbel circovirus	BarCV	NULL	GU799606	NC_015399	Complete genome	ssDNA(+/-)	vertebrates	NULL	759938	same	Circovirus barbel	202202903	NULL	NULL
1007303	202302907	5552	1	Circovirus bastao	E	bat associated circovirus 4; Tadarida brasiliensis circovirus 1	bat associated circovirus 4	BatACV4	NULL	KT783484	NC_028045	Complete genome	ssDNA(+/-)	vertebrates	NULL	2003309	same	Circovirus bastao	202202907	NULL	NULL
1007304	202309254	5553	1	Circovirus bear	E	Ursus americanus circovirus	Ursus americanus circovirus	BearCV	UaCV/Reno/2014	MN371255	NC_076431	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus bear	202209254	NULL	NULL
1007305	202302906	5554	1	Circovirus bianfu	E	bat associated circovirus 3; Rhinolophus ferrumequinum circovirus 1	bat associated circovirus 3	BatACV3	NULL	JQ814849	NC_038386	Complete genome	ssDNA(+/-)	vertebrates	NULL	1868220	same	Circovirus bianfu	202202906	NULL	NULL
1007306	202302913	5555	1	Circovirus canary	E	canary circovirus	canary circovirus	CaCV	NULL	AJ301633	NC_003410	Complete genome	ssDNA(+/-)	vertebrates	NULL	142661	same	Circovirus canary	202202913	NULL	NULL
1007307	202302914	5556	1	Circovirus canine	E	canine circovirus	canine circovirus	CanineCV	UCD1-1698	KC241982	NC_020904	Complete genome	ssDNA(+/-)	vertebrates	NULL	1194757	same	Circovirus canine	202202914	NULL	NULL
1007308	202302917	5557	1	Circovirus catfish	E	European catfish circovirus; Silurus glanis circovirus	European catfish circovirus	EcatfishCV	H5	JQ011377	NC_025246	Complete genome	ssDNA(+/-)	vertebrates	NULL	1959744	same	Circovirus catfish	202202917	NULL	NULL
1007309	202302904	5558	1	Circovirus chauvesouris	E	bat associated circovirus 1	bat associated circovirus 1	BatACV1	XOR	JX863737	NC_038385	Complete genome	ssDNA(+/-)	vertebrates	NULL	1868218	same	Circovirus chauvesouris	202202904	NULL	NULL
1007310	202308676	5559	1	Circovirus cia	E	bat circovirus	bat circovirus	BatACV12	CV/GD2012	KJ641716	NC_075391	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus cia	202208676	NULL	NULL
1007311	202308677	5560	1	Circovirus civet	E	Paguma larvata circovirus	Paguma larvata circovirus	CivCV	Pl-CV3	LC416389	NC_040679	Complete genome	ssDNA(+/-)	vertebrates	NULL	2294094	same	Circovirus civet	202208677	NULL	NULL
1007312	202306568	5561	1	Circovirus daga	E	rodent circovirus	rodent circovirus	RoACV6	RtAd-CV/SAX2015	KY370037	NC_055153	Complete genome	ssDNA(+/-)	vertebrates	NULL	3052120	same	Circovirus daga	202206568	NULL	NULL
1007313	202302916	5562	1	Circovirus duck	E	duck circovirus	duck circovirus	DuCV	NULL	AY228555	NC_005053	Complete genome	ssDNA(+/-)	vertebrates	NULL	232802	same	Circovirus duck	202202916	NULL	NULL
1007314	202309185	5563	1	Circovirus elk	E	elk circovirus	elk circovirus	ElkCV	Banff/2019	MN585201	NC_076463	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus elk	202209185	NULL	NULL
1007315	202302921	5564	1	Circovirus eniyan	E	human faeces associated circovirus	human faeces associated circovirus	HuACV1	NG13	GQ404856	NC_038392	Complete genome	ssDNA(+/-)	vertebrates	NULL	743300	same	Circovirus eniyan	202202921	NULL	NULL
1007316	202302918	5565	1	Circovirus finch	E	finch circovirus	finch circovirus	FiCV	NULL	DQ845075	NC_008522	Complete genome	ssDNA(+/-)	vertebrates	NULL	400122	same	Circovirus finch	202202918	NULL	NULL
1007317	202314082	5566	1	Circovirus gloton	E	wolvfec circovius	wolvfec circovius	WolvfecCV	Circo38	MW686208	NC_077109	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus gloton	202214082	NULL	NULL
1007318	202306567	5567	1	Circovirus gnaver	E	rodent circovirus	rodent circovirus	RoACV5	RtNe-CV/YN2013	KY370027	NC_055149	Complete genome	ssDNA(+/-)	vertebrates	NULL	3052122	same	Circovirus gnaver	202206567	NULL	NULL
1007319	202302919	5568	1	Circovirus goose	E	goose circovirus	goose circovirus	GoCV	NULL	AJ304456	NC_003054	Complete genome	ssDNA(+/-)	vertebrates	NULL	146032	same	Circovirus goose	202202919	NULL	NULL
1007320	202308678	5569	1	Circovirus gryzon	E	bamboo rat circovirus	bamboo rat circovirus	RoACV7	FJ01	MF497827	NC_055121	Complete genome	ssDNA(+/-)	vertebrates	NULL	2305270	same	Circovirus gryzon	202208678	NULL	NULL
1007321	202302920	5570	1	Circovirus gull	E	gull circovirus	gull circovirus	GuCV	NULL	DQ845074	NC_008521	Complete genome	ssDNA(+/-)	vertebrates	NULL	400121	same	Circovirus gull	202202920	NULL	NULL
1007322	202314088	5572	1	Circovirus hirat	E	dipodfec virus UA04Rod_4537	dipodfec virus UA04Rod_4537	DipV_4537	UA04Rod_4537	OM869597	NC_077195	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus hirat	202214088	NULL	NULL
1007323	202306561	5574	1	Circovirus ialtag	E	bat circovirus	bat circovirus	BatACV10	Acheng30	KX756986	NC_035799	Complete genome	ssDNA(+/-)	vertebrates	NULL	1329650	same	Circovirus ialtag	202206561	NULL	NULL
1007324	202302915	5575	1	Circovirus impundu	E	chimpanzee faeces associated circovirus	chimpanzee faeces associated circovirus	ChimpACV	Chimp17	GQ404851	NC_038391	Complete genome	ssDNA(+/-)	vertebrates	NULL	743290	same	Circovirus impundu	202202915	NULL	NULL
1007325	202305767	5576	1	Circovirus kelawar	E	bat associated circovirus 9	bat associated circovirus 9	BatCV-9	BtRf-CV-61/YN2010	KJ641741	NC_039033	Complete genome	ssDNA(+/-)	vertebrates	NULL	2169823	same	Circovirus kelawar	202205767	NULL	NULL
1007326	202306564	5577	1	Circovirus kiore	E	rodent circovirus	rodent circovirus	RoACV2	RtAc-CV-2/GZ2015	KY370042	NC_055155	Complete genome	ssDNA(+/-)	vertebrates	NULL	3052126	same	Circovirus kiore	202206564	NULL	NULL
1007327	202302910	5579	1	Circovirus lepakko	E	bat associated circovirus 7	bat associated circovirus 7	BatACV7	BtRs-CV/HuB2013	KJ641723	NC_038389	Complete genome	ssDNA(+/-)	vertebrates	NULL	2003312	same	Circovirus lepakko	202202910	NULL	NULL
1007328	202314083	5580	1	Circovirus lin	E	equine circovirus 1	equine circovirus 1	EquCV	Chara	MW881235	NC_077115	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus lin	202214083	NULL	NULL
1007329	202314084	5581	1	Circovirus magu	E	mongoose-associated circovirus Mon-1	mongoose-associated circovirus Mon-1	MonCV1	Mon-1	MZ382570	NC_077140	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus magu	202214084	NULL	NULL
1007330	202302922	5582	1	Circovirus mink	E	mink circovirus	mink circovirus	MiCV	DL13	KJ020099	NC_023885	Complete genome	ssDNA(+/-)	vertebrates	NULL	1475143	same	Circovirus mink	202202922	NULL	NULL
1007331	202314080	5583	1	Circovirus miztli	E	sonfela circovirus 1	sonfela circovirus 1	SonfelCV1	ICG_35-S_UoA14	MT610105	NC_077075	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus miztli	202214080	NULL	NULL
1007332	202314081	5584	1	Circovirus miztontli	E	sonfela circovirus 2	sonfela circovirus 2	SonfelCV2	ICG_37-S_UoA15	MT610106	NC_077076	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus miztontli	202214081	NULL	NULL
1007333	202302911	5585	1	Circovirus morcego	E	bat associated circovirus 8	bat associated circovirus 8	BatACV8	BtMr-CV/GD2012	KJ641711	NC_038390	Complete genome	ssDNA(+/-)	vertebrates	NULL	2003313	same	Circovirus morcego	202202911	NULL	NULL
1007334	202308679	5586	1	Circovirus mossi	E	Culex circovirus-like virus	Culex circovirus-like virus	MosACV1	CCirVL/Fresno	MH188038	NC_040833	Complete genome	ssDNA(+/-)	invertebrates	NULL	2304514	same	Circovirus mossi	202208679	NULL	NULL
1007335	202314085	5587	1	Circovirus naaleeli	E	wigfec circovirus 1	wigfec circovirus 1	WigCV1	TBirdK19_657	MZ604582	NC_077144	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus naaleeli	202214085	NULL	NULL
1007336	202302912	5588	1	Circovirus parrot	E	beak and feather disease virus	beak and feather disease virus	BFDV	NULL	AF071878	NC_001944	Complete genome	ssDNA(+/-)	vertebrates	NULL	77856	same	Circovirus parrot	202202912	NULL	NULL
1007337	202314086	5589	1	Circovirus pato	E	wigfec circovirus 2	wigfec circovirus 2	WigCV2	VBirdW3_62	MZ604590	NC_077145	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus pato	202214086	NULL	NULL
1007338	202309256	5590	1	Circovirus penguin	E	penguin circovirus	penguin circovirus	PenCV	Croz_chick	MN164703	NC_055590	Complete genome	ssDNA(+/-)	vertebrates	NULL	2676049	same	Circovirus penguin	202209256	NULL	NULL
1007339	202306570	5591	1	Circovirus pichong	E	tick circovirus	tick circovirus	TiACV2	hlj-Ic.518	KX987146	NC_055123	Complete genome	ssDNA(+/-)	invertebrates	NULL	3052128	same	Circovirus pichong	202206570	NULL	NULL
1007340	202302923	5592	1	Circovirus pigeon	E	pigeon circovirus; Columbid circovirus	pigeon circovirus	PiCV	NULL	AF252610	NC_002361	Complete genome	ssDNA(+/-)	vertebrates	NULL	126070	same	Circovirus pigeon	202202923	NULL	NULL
1007341	202309255	5593	1	Circovirus pipistrello	E	bat circovirus	bat circovirus	BatACV13	Sardinia BatACV	MN928506	NC_076479	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus pipistrello	202209255	NULL	NULL
1007342	202302924	5594	1	Circovirus porcine1	E	porcine circovirus 1	porcine circovirus 1	PCV1	NULL	AF071879	NC_001792	Complete genome	ssDNA(+/-)	vertebrates	NULL	133704	same	Circovirus porcine1	202202924	NULL	NULL
1007343	202302925	5595	1	Circovirus porcine2	E	porcine circovirus 2	porcine circovirus 2	PCV2	JX0301	AY651850	NC_006232	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus porcine2	202202925	NULL	NULL
1007344	202305768	5596	1	Circovirus porcine3	E	porcine circovirus 3	porcine circovirus 3	PCV3	29160	KT869077	NC_031753	Complete genome	ssDNA(+/-)	vertebrates	NULL	1868221	same	Circovirus porcine3	202205768	NULL	NULL
1007345	202309253	5597	1	Circovirus porcine4	E	porcine circovirus 4	porcine circovirus 4	PCV4	HNU-AHG1-2019	MK986820	NC_055580	Complete genome	ssDNA(+/-)	vertebrates	NULL	2686039	same	Circovirus porcine4	202209253	NULL	NULL
1007346	202302909	5598	1	Circovirus ratpenat	E	bat associated circovirus 6	bat associated circovirus 6	BatACV6	BTRa-CV/JS2013	KJ641724	NC_038388	Complete genome	ssDNA(+/-)	vertebrates	NULL	2003311	same	Circovirus ratpenat	202202909	NULL	NULL
1007347	202302926	5599	1	Circovirus raven	E	raven circovirus	raven circovirus	RaCV	4-1131	DQ146997	NC_008375	Complete genome	ssDNA(+/-)	vertebrates	NULL	345250	same	Circovirus raven	202202926	NULL	NULL
1007348	202306565	5600	1	Circovirus roditore	E	rodent circovirus	rodent circovirus	RoACV3	RtMc-CV-2/Tibet2014	KY370039	NC_055154	Complete genome	ssDNA(+/-)	vertebrates	NULL	3052130	same	Circovirus roditore	202206565	NULL	NULL
1007349	202306563	5601	1	Circovirus rongeur	E	rodent circovirus	rodent circovirus	RoACV1	RtMc-CV-1/Tibet2014	KY370034	NC_055152	Complete genome	ssDNA(+/-)	vertebrates	NULL	3052131	same	Circovirus rongeur	202206563	NULL	NULL
1007350	202306566	5602	1	Circovirus rosegador	E	rodent circovirus	rodent circovirus	RoACV4	RtAs-CV/IM2014	KY370029	NC_055151	Complete genome	ssDNA(+/-)	vertebrates	NULL	3052132	same	Circovirus rosegador	202206566	NULL	NULL
1007351	202302908	5603	1	Circovirus saguzarra	E	bat associated circovirus 5	bat associated circovirus 5	BatACV5	BtPa-CV-1/NX2013	KJ641727	NC_038387	Complete genome	ssDNA(+/-)	vertebrates	NULL	2003310	same	Circovirus saguzarra	202202908	NULL	NULL
1007352	202306562	5604	1	Circovirus siksparnis	E	bat circovirus	bat circovirus	BatACV11	Mengyuan2	KX756996	NC_055122	Complete genome	ssDNA(+/-)	vertebrates	NULL	3052133	same	Circovirus siksparnis	202206562	NULL	NULL
1007353	202302927	5605	1	Circovirus starling	E	starling circovirus	starling circovirus	StCV	NULL	DQ172906	NC_008033	Complete genome	ssDNA(+/-)	vertebrates	NULL	349370	same	Circovirus starling	202202927	NULL	NULL
1007354	202302928	5606	1	Circovirus swan	E	swan circovirus	swan circovirus	SwCV	H51	EU056309	NC_025247	Complete genome	ssDNA(+/-)	vertebrates	NULL	459957	same	Circovirus swan	202202928	NULL	NULL
1007355	202314079	5607	1	Circovirus tetning	E	werosea circovirus	werosea circovirus	WerCV	WCV/9	MN164712	NC_077030	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus tetning	202214079	NULL	NULL
1007356	202314087	5609	1	Circovirus tzinaka	E	Eumops bonariensis associated circovirus 1	Eumops bonariensis associated circovirus 1	EbaCV1	MAVG-08	OL704833	NC_077169	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus tzinaka	202214087	NULL	NULL
1007357	202302905	5610	1	Circovirus vleermuis	E	bat associated circovirus 2	bat associated circovirus 2	BatACV2	XOR7	KC339249	NC_021206	Complete genome	ssDNA(+/-)	vertebrates	NULL	1868219	same	Circovirus vleermuis	202202905	NULL	NULL
1007358	202314089	5611	1	Circovirus wesa	E	calfel virus LSF45_cir359	calfel virus LSF45_cir359	CalfelVcir359	LSF45_cir359	ON596197	NC_077209	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus wesa	202214089	NULL	NULL
1007359	202309252	5612	1	Circovirus whale	E	beaked whale circovirus	beaked whale circovirus	WhaleCV	IP13001	MN103538	NC_076423	Complete genome	ssDNA(+/-)	vertebrates	NULL	NULL	same	Circovirus whale	202209252	NULL	NULL
1007360	202306569	5613	1	Circovirus yaa	E	avian-like circovirus	avian-like circovirus	TiACV1	A1	KU230452	NC_030199	Complete genome	ssDNA(+/-)	vertebrates	NULL	1844928	same	Circovirus yaa	202206569	NULL	NULL
1007361	202302929	5614	1	Circovirus zebrafinch	E	zebra finch circovirus	zebra finch circovirus	ZfiCV	8454V25-1	KP793918	NC_026945	Complete genome	ssDNA(+/-)	vertebrates	NULL	1642515	same	Circovirus zebrafinch	202202929	NULL	NULL
1007362	202308682	5615	1	Cyclovirus aasiak	E	soft spider associated circular virus 1	soft spider associated circular virus 1	SpACyV1	BC_I1647E_H3	MH545516	NC_040324	Complete genome	ssDNA(+/-)	invertebrates	NULL	2293301	same	Cyclovirus aasiak	202208682	NULL	NULL
1007363	202302948	5616	1	Cyclovirus adie	E	chicken associated cyclovirus 1	chicken associated cyclovirus 1	ChickACyV1	NGchicken8	HQ738643	NC_038406	Complete genome	ssDNA(+/-)	vertebrates	NULL	942036	same	Cyclovirus adie	202202948	NULL	NULL
1007364	202314117	5617	1	Cyclovirus anyidiwo	E	army ant associated cyclovirus 2 P8A-4.2_2	army ant associated cyclovirus 2 P8A-4.2_2	MagnanCyV-2	P8A-4.2_2	ON324071	NC_077199	Complete genome	ssDNA(+/-)	invertebrates	NULL	NULL	same	Cyclovirus anyidiwo	202214117	NULL	NULL
1007365	202302956	5618	1	Cyclovirus babka	E	dragonfly cyclovirus 6	dragonfly cyclovirus 6	DfACyV6	US-DFKWGX-2012	KC512918	NC_038408	Complete genome	ssDNA(+/-)	invertebrates	NULL	1574360	same	Cyclovirus babka	202202956	NULL	NULL
1007366	202302960	5619	1	Cyclovirus bakri	E	goat cyclovirus	goat cyclovirus	GoACyV1	PKgoat11	HQ738636	NC_014928	Complete genome	ssDNA(+/-)	vertebrates	NULL	942034	same	Cyclovirus bakri	202202960	NULL	NULL
